ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-08-21T05:36:39.000,6.64,86.36,0.42,6.63
2023-08-21T05:46:39.000,4.61,44.52,3.29,3.24
2023-08-21T05:56:39.000,5.07,110.20,-1.75,4.76
2023-08-21T06:06:39.000,5.81,87.64,0.24,5.80
2023-08-21T06:16:39.000,8.21,98.84,-1.26,8.11
2023-08-21T06:26:39.000,5.79,81.85,0.82,5.73
2023-08-21T06:36:39.000,6.50,29.02,5.68,3.15
2023-08-21T06:46:39.000,5.00,345.52,4.84,-1.25
2023-08-21T06:56:39.000,2.10,310.85,1.37,-1.59
2023-08-21T07:06:39.000,5.27,206.73,-4.71,-2.37
2023-08-21T07:16:39.000,3.57,221.74,-2.66,-2.37
2023-08-21T07:26:39.000,1.60,174.32,-1.60,0.16
2023-08-21T07:36:39.000,2.17,39.88,1.67,1.39
2023-08-21T07:46:39.000,3.05,349.38,3.00,-0.56
2023-08-21T07:56:39.000,3.45,13.31,3.35,0.79
2023-08-21T08:06:39.000,5.30,137.61,-3.91,3.57
2023-08-21T08:16:39.000,4.10,144.73,-3.35,2.37
2023-08-21T08:26:39.000,2.36,141.37,-1.85,1.48
2023-08-21T08:36:39.000,3.12,132.64,-2.11,2.30
2023-08-21T08:46:39.000,1.42,52.48,0.86,1.12
2023-08-21T08:56:39.000,2.79,79.25,0.52,2.74
2023-08-21T09:06:39.000,1.93,86.14,0.13,1.93
2023-08-21T09:16:39.000,5.47,89.61,0.04,5.47
2023-08-21T09:26:39.000,7.09,89.08,0.11,7.09
2023-08-21T09:36:39.000,6.91,116.75,-3.11,6.17
2023-08-21T09:46:39.000,1.62,151.07,-1.42,0.78
2023-08-21T09:56:39.000,1.92,265.66,-0.15,-1.92
2023-08-21T10:06:39.000,2.91,290.35,1.01,-2.73
2023-08-21T10:16:39.000,2.87,301.19,1.49,-2.46
2023-08-21T10:26:39.000,3.85,298.34,1.83,-3.38
2023-08-21T10:36:39.000,3.41,304.88,1.95,-2.79
2023-08-21T10:46:39.000,2.34,317.82,1.73,-1.57
2023-08-21T10:56:39.000,2.45,358.70,2.44,-0.06
2023-08-21T11:06:39.000,0.82,84.38,0.08,0.82
2023-08-21T11:16:39.000,2.90,151.36,-2.54,1.39
2023-08-21T11:26:39.000,3.73,219.60,-2.88,-2.38
2023-08-21T11:36:39.000,2.26,71.47,0.72,2.14
2023-08-21T11:46:39.000,4.16,156.21,-3.81,1.68
2023-08-21T11:56:39.000,2.71,286.37,0.76,-2.60
2023-08-21T12:06:39.000,0.51,83.92,0.05,0.50
2023-08-21T12:16:39.000,1.38,289.11,0.45,-1.31
2023-08-21T12:26:39.000,1.55,312.72,1.05,-1.14
2023-08-21T12:36:39.000,1.47,103.05,-0.33,1.43
2023-08-21T12:46:39.000,1.68,29.21,1.47,0.82
2023-08-21T12:56:39.000,2.84,203.79,-2.60,-1.14
2023-08-21T13:06:39.000,2.00,199.18,-1.89,-0.66
2023-08-21T13:16:39.000,0.60,119.77,-0.30,0.52
2023-08-21T13:26:39.000,2.80,211.37,-2.39,-1.46
2023-08-21T13:36:39.000,3.30,188.09,-3.27,-0.46
2023-08-21T13:46:39.000,4.87,106.07,-1.35,4.68
2023-08-21T13:56:39.000,2.26,229.83,-1.46,-1.73
2023-08-21T14:06:39.000,4.02,307.34,2.44,-3.20
2023-08-21T14:16:39.000,1.24,326.33,1.03,-0.69
2023-08-21T14:26:39.000,0.52,165.75,-0.51,0.13
2023-08-21T14:36:39.000,0.15,126.41,-0.09,0.12
2023-08-21T14:46:39.000,1.16,72.51,0.35,1.11
2023-08-21T14:56:39.000,4.88,149.41,-4.20,2.48
2023-08-21T15:06:39.000,3.38,149.12,-2.90,1.73
2023-08-21T15:16:39.000,2.06,35.44,1.68,1.20
2023-08-21T15:26:39.000,1.81,313.64,1.25,-1.31
2023-08-21T15:36:39.000,1.94,302.58,1.05,-1.64
2023-08-21T15:46:39.000,2.61,276.64,0.30,-2.59
2023-08-21T15:56:39.000,0.21,264.27,-0.02,-0.21
2023-08-21T16:06:39.000,0.81,143.02,-0.65,0.49
2023-08-21T16:16:39.000,1.33,88.84,0.03,1.33
2023-08-21T16:26:39.000,0.14,272.46,0.01,-0.14
2023-08-21T16:36:39.000,2.30,357.86,2.30,-0.09
2023-08-21T16:46:39.000,2.76,320.36,2.12,-1.76
2023-08-21T16:56:39.000,4.15,321.38,3.24,-2.59
2023-08-21T17:06:39.000,5.25,12.24,5.13,1.11
2023-08-21T17:16:39.000,10.92,87.78,0.42,10.91
2023-08-21T17:26:39.000,13.73,96.43,-1.54,13.65
2023-08-21T17:36:39.000,14.65,76.44,3.43,14.24
2023-08-21T17:46:39.000,14.16,67.28,5.47,13.06
2023-08-21T17:56:39.000,12.14,72.94,3.56,11.60
2023-08-21T18:06:39.000,7.07,86.94,0.38,7.06
2023-08-21T18:16:39.000,2.67,157.66,-2.47,1.01
2023-08-21T18:26:39.000,6.69,131.51,-4.43,5.01
2023-08-21T18:36:39.000,3.52,99.57,-0.58,3.47
2023-08-21T18:46:39.000,3.28,102.89,-0.73,3.20
2023-08-21T18:56:39.000,5.41,87.02,0.28,5.40
2023-08-21T19:06:39.000,2.56,316.18,1.85,-1.77
2023-08-21T19:16:39.000,4.36,307.72,2.66,-3.44
2023-08-21T19:26:39.000,3.14,317.03,2.30,-2.14
2023-08-21T19:36:39.000,2.90,279.32,0.47,-2.86
2023-08-21T19:46:39.000,2.82,279.02,0.44,-2.79
2023-08-21T19:56:39.000,2.37,295.25,1.01,-2.15
2023-08-21T20:06:39.000,7.75,5.87,7.70,0.79
2023-08-21T20:16:39.000,5.50,29.50,4.78,2.71
2023-08-21T20:26:39.000,0.78,186.39,-0.77,-0.09
2023-08-21T20:36:39.000,1.65,335.14,1.50,-0.69
2023-08-21T20:46:39.000,1.09,79.11,0.21,1.07
2023-08-21T20:56:39.000,2.87,133.88,-1.99,2.07
2023-08-21T21:06:39.000,3.75,146.57,-3.13,2.07
2023-08-21T21:16:39.000,2.80,177.78,-2.80,0.11
2023-08-21T21:26:39.000,1.97,181.13,-1.97,-0.04
2023-08-21T21:36:39.000,1.31,212.25,-1.11,-0.70
2023-08-21T21:46:39.000,2.97,157.86,-2.75,1.12
2023-08-21T21:56:39.000,1.37,113.49,-0.55,1.26
2023-08-21T22:06:39.000,2.28,138.17,-1.70,1.52
2023-08-21T22:16:39.000,1.00,162.82,-0.95,0.29
2023-08-21T22:26:39.000,1.38,183.80,-1.37,-0.09
2023-08-21T22:36:39.000,1.51,179.31,-1.51,0.02
2023-08-21T22:46:39.000,1.75,228.46,-1.16,-1.31
2023-08-21T22:56:39.000,1.91,155.96,-1.74,0.78
2023-08-21T23:06:39.000,0.09,280.87,0.02,-0.08
2023-08-21T23:16:39.000,0.31,201.59,-0.29,-0.11
2023-08-21T23:26:39.000,0.32,69.46,0.11,0.30
2023-08-21T23:36:39.000,0.73,220.45,-0.55,-0.47
2023-08-21T23:46:39.000,1.71,93.93,-0.12,1.71
2023-08-21T23:56:39.000,5.10,316.10,3.67,-3.53
2023-08-22T00:06:39.000,5.38,275.70,0.53,-5.36
2023-08-22T00:16:39.000,2.64,275.51,0.25,-2.63
2023-08-22T00:26:39.000,2.13,148.00,-1.81,1.13
2023-08-22T00:36:39.000,1.81,136.22,-1.30,1.25
2023-08-22T00:46:39.000,4.36,137.54,-3.22,2.94
2023-08-22T00:56:39.000,6.26,153.97,-5.62,2.75
2023-08-22T01:06:39.000,7.56,155.31,-6.86,3.16
2023-08-22T01:16:39.000,8.19,134.59,-5.75,5.84
2023-08-22T01:26:39.000,3.68,128.98,-2.31,2.86
2023-08-22T01:36:39.000,2.57,202.89,-2.37,-1.00
2023-08-22T01:46:39.000,3.51,111.05,-1.26,3.27
2023-08-22T01:56:39.000,3.94,35.03,3.22,2.26
2023-08-22T02:06:39.000,3.63,295.32,1.55,-3.28
2023-08-22T02:16:39.000,0.47,176.24,-0.47,0.03
2023-08-22T02:26:39.000,3.78,312.44,2.55,-2.79
2023-08-22T02:36:39.000,2.89,287.23,0.86,-2.76
2023-08-22T02:46:39.000,2.53,290.04,0.87,-2.38
2023-08-22T02:56:39.000,5.33,318.36,3.98,-3.54
2023-08-22T03:06:39.000,4.99,295.36,2.14,-4.51
2023-08-22T03:16:39.000,2.88,298.87,1.39,-2.53
2023-08-22T03:26:39.000,1.39,245.14,-0.59,-1.26
2023-08-22T03:36:39.000,1.15,301.19,0.60,-0.98
2023-08-22T03:46:39.000,1.11,290.37,0.39,-1.04
2023-08-22T03:56:39.000,1.21,211.17,-1.04,-0.63
2023-08-22T04:06:39.000,1.79,199.51,-1.69,-0.60
2023-08-22T04:16:39.000,0.49,215.02,-0.40,-0.28
2023-08-22T04:26:39.000,1.52,345.56,1.47,-0.38
2023-08-22T04:36:39.000,0.20,291.51,0.07,-0.19
2023-08-22T04:46:39.000,5.78,159.06,-5.40,2.07
2023-08-22T04:56:39.000,5.01,135.32,-3.56,3.52
2023-08-22T05:06:39.000,4.10,117.31,-1.88,3.65
2023-08-22T05:16:39.000,4.96,118.65,-2.38,4.35
2023-08-22T05:26:39.000,6.04,106.46,-1.71,5.79
2023-08-22T05:36:39.000,6.48,91.97,-0.22,6.48
2023-08-22T05:46:39.000,10.95,89.47,0.10,10.95
2023-08-22T05:56:39.000,11.24,85.38,0.91,11.20
2023-08-22T06:06:39.000,10.73,92.03,-0.38,10.73
2023-08-22T06:16:39.000,3.61,56.94,1.97,3.02
2023-08-22T06:26:39.000,0.48,145.83,-0.40,0.27
2023-08-22T06:36:39.000,4.62,96.94,-0.56,4.58
2023-08-22T06:46:39.000,2.35,334.12,2.11,-1.03
2023-08-22T06:56:39.000,2.81,307.97,1.73,-2.22
2023-08-22T07:06:39.000,3.28,328.62,2.80,-1.71
2023-08-22T07:16:39.000,3.09,1.77,3.09,0.10
2023-08-22T07:26:39.000,1.45,288.63,0.46,-1.37
2023-08-22T07:36:39.000,2.85,227.53,-1.92,-2.10
2023-08-22T07:46:39.000,3.12,194.70,-3.02,-0.79
2023-08-22T07:56:39.000,1.30,209.29,-1.13,-0.64
2023-08-22T08:06:39.000,1.54,301.67,0.81,-1.31
2023-08-22T08:16:39.000,1.52,316.86,1.11,-1.04
2023-08-22T08:26:39.000,0.96,11.69,0.94,0.19
2023-08-22T08:36:39.000,2.65,0.73,2.65,0.03
2023-08-22T08:46:39.000,9.12,12.83,8.89,2.03
2023-08-22T08:56:39.000,3.17,57.35,1.71,2.67
2023-08-22T09:06:39.000,2.58,144.82,-2.11,1.48
2023-08-22T09:16:39.000,3.14,130.33,-2.03,2.40
2023-08-22T09:26:39.000,4.70,139.60,-3.58,3.04
2023-08-22T09:36:39.000,2.60,181.49,-2.60,-0.07
2023-08-22T09:46:39.000,1.91,156.90,-1.76,0.75
2023-08-22T09:56:39.000,1.33,229.90,-0.86,-1.02
2023-08-22T10:06:39.000,1.34,285.70,0.36,-1.29
2023-08-22T10:16:39.000,2.31,285.44,0.62,-2.23
2023-08-22T10:26:39.000,3.67,308.76,2.30,-2.86
2023-08-22T10:36:39.000,2.64,1.45,2.64,0.07
2023-08-22T10:46:39.000,4.31,342.16,4.10,-1.32
2023-08-22T10:56:39.000,2.26,321.15,1.76,-1.42
2023-08-22T11:06:39.000,0.39,32.59,0.33,0.21
2023-08-22T11:16:39.000,2.56,122.13,-1.36,2.17
2023-08-22T11:26:39.000,2.98,164.79,-2.87,0.78
2023-08-22T11:36:39.000,4.65,154.85,-4.21,1.97
2023-08-22T11:46:39.000,1.41,199.99,-1.32,-0.48
2023-08-22T11:56:39.000,0.81,117.03,-0.37,0.72
2023-08-22T12:06:39.000,3.52,177.79,-3.52,0.14
2023-08-22T12:16:39.000,1.80,299.30,0.88,-1.57
2023-08-22T12:26:39.000,1.99,312.03,1.33,-1.48
2023-08-22T12:36:39.000,2.33,180.98,-2.33,-0.04
2023-08-22T12:46:39.000,0.76,4.95,0.76,0.07
2023-08-22T12:56:39.000,1.15,329.51,0.99,-0.58
2023-08-22T13:06:39.000,0.27,73.69,0.08,0.26
2023-08-22T13:16:39.000,1.85,113.64,-0.74,1.69
2023-08-22T13:26:39.000,2.53,160.47,-2.38,0.85
2023-08-22T13:36:39.000,2.15,153.21,-1.92,0.97
2023-08-22T13:46:39.000,0.79,117.57,-0.36,0.70
2023-08-22T13:56:39.000,0.60,160.59,-0.56,0.20
2023-08-22T14:06:39.000,0.62,299.26,0.30,-0.54
2023-08-22T14:16:39.000,2.04,168.08,-1.99,0.42
2023-08-22T14:26:39.000,3.09,132.41,-2.09,2.28
2023-08-22T14:36:39.000,3.96,156.08,-3.62,1.61
2023-08-22T14:46:39.000,3.13,142.50,-2.48,1.91
2023-08-22T14:56:39.000,1.80,238.94,-0.93,-1.54
2023-08-22T15:06:39.000,1.18,346.24,1.14,-0.28
2023-08-22T15:16:39.000,1.83,333.53,1.64,-0.82
2023-08-22T15:26:39.000,4.84,335.61,4.40,-2.00
2023-08-22T15:36:39.000,6.72,337.76,6.22,-2.54
2023-08-22T15:46:39.000,4.27,353.24,4.24,-0.50
2023-08-22T15:56:39.000,2.78,273.51,0.17,-2.77
2023-08-22T16:06:39.000,2.36,292.62,0.91,-2.18
2023-08-22T16:16:39.000,1.51,97.63,-0.20,1.49
2023-08-22T16:26:39.000,2.47,160.49,-2.33,0.82
2023-08-22T16:36:39.000,4.20,142.04,-3.31,2.59
2023-08-22T16:46:39.000,4.34,149.53,-3.74,2.20
2023-08-22T16:56:39.000,3.88,134.68,-2.73,2.76
2023-08-22T17:06:39.000,1.29,128.12,-0.80,1.01
2023-08-22T17:16:39.000,2.38,345.08,2.30,-0.61
2023-08-22T17:26:39.000,3.10,311.17,2.04,-2.34
2023-08-22T17:36:39.000,3.33,333.33,2.97,-1.49
2023-08-22T17:46:39.000,1.70,119.71,-0.84,1.47
2023-08-22T17:56:39.000,1.76,131.99,-1.17,1.30
2023-08-22T18:06:39.000,5.39,132.50,-3.64,3.97
2023-08-22T18:16:39.000,3.33,331.44,2.92,-1.59
2023-08-22T18:26:39.000,3.74,351.44,3.70,-0.56
2023-08-22T18:36:39.000,1.57,338.38,1.46,-0.58
2023-08-22T18:46:39.000,1.78,145.71,-1.47,1.00
2023-08-22T18:56:39.000,6.85,132.14,-4.60,5.08
2023-08-22T19:06:39.000,1.40,103.61,-0.33,1.36
2023-08-22T19:16:39.000,1.17,21.52,1.09,0.43
2023-08-22T19:26:39.000,7.44,2.29,7.43,0.30
2023-08-22T19:36:39.000,8.16,351.18,8.06,-1.25
2023-08-22T19:46:39.000,4.84,340.56,4.57,-1.61
2023-08-22T19:56:39.000,5.03,293.18,1.98,-4.62
2023-08-22T20:06:39.000,2.63,285.05,0.68,-2.54
2023-08-22T20:16:39.000,5.74,1.40,5.74,0.14
2023-08-22T20:26:39.000,7.27,339.22,6.80,-2.58
2023-08-22T20:36:39.000,4.16,325.92,3.44,-2.33
2023-08-22T20:46:39.000,2.79,310.82,1.83,-2.11
2023-08-22T20:56:39.000,2.97,219.28,-2.30,-1.88
2023-08-22T21:06:39.000,3.12,172.22,-3.09,0.42
2023-08-22T21:16:39.000,2.41,143.18,-1.93,1.45
2023-08-22T21:26:39.000,1.44,106.63,-0.41,1.38
2023-08-22T21:36:39.000,0.96,151.92,-0.84,0.45
2023-08-22T21:46:39.000,1.62,78.95,0.31,1.59
2023-08-22T21:56:39.000,1.62,187.66,-1.60,-0.22
2023-08-22T22:06:39.000,1.36,296.12,0.60,-1.22
2023-08-22T22:16:39.000,1.27,316.27,0.92,-0.88
2023-08-22T22:26:39.000,2.88,317.08,2.11,-1.96
2023-08-22T22:36:39.000,2.21,313.27,1.52,-1.61
2023-08-22T22:46:39.000,1.54,311.91,1.03,-1.15
2023-08-22T22:56:39.000,0.27,308.94,0.17,-0.21
2023-08-22T23:06:39.000,1.38,115.71,-0.60,1.24
2023-08-22T23:16:39.000,0.85,106.70,-0.24,0.82
2023-08-22T23:26:39.000,1.91,126.20,-1.13,1.54
2023-08-22T23:36:39.000,1.80,114.26,-0.74,1.64
2023-08-22T23:46:39.000,3.70,133.76,-2.56,2.67
2023-08-22T23:56:39.000,1.98,114.31,-0.82,1.81
2023-08-23T00:06:39.000,2.49,148.96,-2.13,1.28
2023-08-23T00:16:39.000,1.67,106.53,-0.47,1.60
2023-08-23T00:26:39.000,1.38,141.63,-1.08,0.86
2023-08-23T00:36:39.000,1.82,0.77,1.82,0.02
2023-08-23T00:46:39.000,2.75,316.61,2.00,-1.89
2023-08-23T00:56:39.000,4.24,353.76,4.22,-0.46
2023-08-23T01:06:39.000,2.12,7.29,2.10,0.27
2023-08-23T01:16:39.000,2.05,2.80,2.05,0.10
2023-08-23T01:26:39.000,1.99,337.84,1.85,-0.75
2023-08-23T01:36:39.000,4.42,13.50,4.30,1.03
2023-08-23T01:46:39.000,1.84,306.73,1.10,-1.47
2023-08-23T01:56:39.000,3.25,305.65,1.90,-2.64
2023-08-23T02:06:39.000,4.68,304.60,2.66,-3.85
2023-08-23T02:16:39.000,4.19,328.58,3.57,-2.18
2023-08-23T02:26:39.000,1.33,301.36,0.69,-1.14
2023-08-23T02:36:39.000,0.49,92.59,-0.02,0.49
2023-08-23T02:46:39.000,3.85,156.25,-3.52,1.55
2023-08-23T02:56:39.000,2.30,172.25,-2.28,0.31
2023-08-23T03:06:39.000,1.16,329.48,1.00,-0.59
2023-08-23T03:16:39.000,2.26,322.63,1.79,-1.37
2023-08-23T03:26:39.000,1.20,317.21,0.88,-0.82
2023-08-23T03:36:39.000,2.87,307.51,1.75,-2.27
2023-08-23T03:46:39.000,2.80,322.93,2.23,-1.69
2023-08-23T03:56:39.000,3.88,327.09,3.26,-2.11
2023-08-23T04:06:39.000,5.42,330.83,4.73,-2.64
2023-08-23T04:16:39.000,5.32,334.12,4.79,-2.32
2023-08-23T04:26:39.000,4.86,343.47,4.66,-1.38
2023-08-23T04:36:39.000,6.32,337.06,5.82,-2.46
2023-08-23T04:46:39.000,6.14,324.14,4.98,-3.60
2023-08-23T04:56:39.000,3.15,335.39,2.86,-1.31
2023-08-23T05:06:39.000,4.37,326.36,3.64,-2.42
2023-08-23T05:16:39.000,0.37,190.65,-0.37,-0.07
2023-08-23T05:26:39.000,4.85,118.20,-2.29,4.27
2023-08-23T05:36:39.000,5.23,129.98,-3.36,4.01
2023-08-23T05:46:39.000,1.59,103.79,-0.38,1.55
2023-08-23T05:56:39.000,1.94,320.34,1.50,-1.24
2023-08-23T06:06:39.000,2.10,306.62,1.25,-1.69
2023-08-23T06:16:39.000,1.39,218.12,-1.09,-0.86
2023-08-23T06:26:39.000,7.90,124.90,-4.52,6.48
2023-08-23T06:36:39.000,0.73,208.30,-0.64,-0.34
2023-08-23T06:46:39.000,5.73,320.14,4.40,-3.67
2023-08-23T06:56:39.000,6.26,333.13,5.59,-2.83
2023-08-23T07:06:39.000,7.63,339.31,7.14,-2.70
2023-08-23T07:16:39.000,6.90,334.96,6.25,-2.92
2023-08-23T07:26:39.000,6.68,342.85,6.38,-1.97
2023-08-23T07:36:39.000,3.37,327.45,2.84,-1.81
2023-08-23T07:46:39.000,2.30,120.67,-1.17,1.98
2023-08-23T07:56:39.000,2.31,177.95,-2.31,0.08
2023-08-23T08:06:39.000,1.80,161.35,-1.70,0.57
2023-08-23T08:16:39.000,1.82,232.66,-1.10,-1.44
2023-08-23T08:26:39.000,3.83,255.39,-0.97,-3.71
2023-08-23T08:36:39.000,1.97,296.38,0.88,-1.77
2023-08-23T08:46:39.000,2.33,292.35,0.89,-2.16
2023-08-23T08:56:39.000,2.69,305.39,1.56,-2.19
2023-08-23T09:06:39.000,1.74,299.53,0.86,-1.52
2023-08-23T09:16:39.000,4.67,342.25,4.45,-1.42
2023-08-23T09:26:39.000,5.42,330.77,4.73,-2.65
2023-08-23T09:36:39.000,4.58,327.37,3.86,-2.47
2023-08-23T09:46:39.000,4.24,312.59,2.87,-3.12
2023-08-23T09:56:39.000,1.88,258.00,-0.39,-1.84
2023-08-23T10:06:39.000,0.72,184.54,-0.72,-0.06
2023-08-23T10:16:39.000,1.26,56.23,0.70,1.05
2023-08-23T10:26:39.000,0.70,48.31,0.47,0.53
2023-08-23T10:36:39.000,0.46,335.58,0.42,-0.19
2023-08-23T10:46:39.000,0.56,234.72,-0.32,-0.45
2023-08-23T10:56:39.000,0.26,186.59,-0.26,-0.03
2023-08-23T11:06:39.000,0.63,250.34,-0.21,-0.59
2023-08-23T11:16:39.000,0.54,320.02,0.41,-0.35
2023-08-23T11:26:39.000,0.42,213.11,-0.35,-0.23
2023-08-23T11:36:39.000,1.88,165.12,-1.81,0.48
2023-08-23T11:46:39.000,1.43,222.94,-1.05,-0.98
2023-08-23T11:56:39.000,1.04,12.16,1.01,0.22
2023-08-23T12:06:39.000,1.45,332.97,1.29,-0.66
2023-08-23T12:16:39.000,2.10,5.63,2.09,0.21
2023-08-23T12:26:39.000,3.41,346.21,3.31,-0.81
2023-08-23T12:36:39.000,3.90,342.12,3.71,-1.20
2023-08-23T12:46:39.000,1.44,315.95,1.04,-1.00
2023-08-23T12:56:39.000,1.40,298.40,0.67,-1.23
2023-08-23T13:06:39.000,1.40,358.92,1.40,-0.03
2023-08-23T13:16:39.000,3.41,323.57,2.75,-2.03
2023-08-23T13:26:39.000,3.57,324.29,2.90,-2.08
2023-08-23T13:36:39.000,1.58,335.04,1.43,-0.67
2023-08-23T13:46:39.000,1.81,292.90,0.70,-1.67
2023-08-23T13:56:39.000,0.83,312.07,0.56,-0.62
2023-08-23T14:06:39.000,1.83,310.50,1.19,-1.39
2023-08-23T14:16:39.000,0.07,306.33,0.04,-0.06
2023-08-23T14:26:39.000,1.66,112.89,-0.65,1.53
2023-08-23T14:36:39.000,2.61,142.07,-2.06,1.60
2023-08-23T14:46:39.000,2.68,186.70,-2.67,-0.31
2023-08-23T14:56:39.000,1.11,159.66,-1.04,0.39
2023-08-23T15:06:39.000,0.73,356.23,0.73,-0.05
2023-08-23T15:16:39.000,1.93,315.28,1.37,-1.36
2023-08-23T15:26:39.000,2.53,306.95,1.52,-2.02
2023-08-23T15:36:39.000,2.99,326.50,2.50,-1.65
2023-08-23T15:46:39.000,3.21,342.38,3.06,-0.97
2023-08-23T15:56:39.000,6.62,339.11,6.19,-2.36
2023-08-23T16:06:39.000,6.82,333.95,6.13,-3.00
2023-08-23T16:16:39.000,6.21,330.21,5.39,-3.08
2023-08-23T16:26:39.000,5.28,310.34,3.42,-4.03
2023-08-23T16:36:39.000,2.74,280.23,0.49,-2.70
2023-08-23T16:46:39.000,1.99,261.18,-0.31,-1.97
2023-08-23T16:56:39.000,2.63,114.69,-1.10,2.39
2023-08-23T17:06:39.000,6.10,140.39,-4.70,3.89
2023-08-23T17:16:39.000,3.69,137.19,-2.70,2.50
2023-08-23T17:26:39.000,6.11,155.36,-5.56,2.55
2023-08-23T17:36:39.000,2.71,325.92,2.25,-1.52
2023-08-23T17:46:39.000,2.38,310.49,1.54,-1.81
2023-08-23T17:56:39.000,2.33,315.68,1.67,-1.63
2023-08-23T18:06:39.000,4.63,354.25,4.61,-0.46
2023-08-23T18:16:39.000,4.37,131.13,-2.88,3.29
2023-08-23T18:26:39.000,14.20,107.19,-4.20,13.57
2023-08-23T18:36:39.000,8.03,132.50,-5.42,5.92
2023-08-23T18:46:39.000,6.59,119.83,-3.28,5.72
2023-08-23T18:56:39.000,7.17,351.09,7.08,-1.11
2023-08-23T19:06:39.000,9.92,336.04,9.07,-4.03
2023-08-23T19:16:39.000,7.87,327.26,6.62,-4.26
2023-08-23T19:26:39.000,5.28,350.32,5.21,-0.89
2023-08-23T19:36:39.000,2.67,30.28,2.31,1.35
2023-08-23T19:46:39.000,31.96,14.42,30.95,7.96
2023-08-23T19:56:39.000,11.82,26.59,10.57,5.29
2023-08-23T20:06:39.000,12.84,31.32,10.97,6.67
2023-08-23T20:16:39.000,17.34,68.88,6.25,16.18
2023-08-23T20:26:39.000,6.24,74.27,1.69,6.01
2023-08-23T20:36:39.000,8.11,111.59,-2.99,7.54
2023-08-23T20:46:39.000,6.20,347.45,6.06,-1.35
2023-08-23T20:56:39.000,7.43,327.47,6.27,-4.00
2023-08-23T21:06:39.000,2.98,169.14,-2.93,0.56
2023-08-23T21:16:39.000,0.74,84.14,0.08,0.74
2023-08-23T21:26:39.000,2.63,316.94,1.92,-1.80
2023-08-23T21:36:39.000,7.20,53.75,4.26,5.80
2023-08-23T21:46:39.000,13.02,351.37,12.87,-1.95
2023-08-23T21:56:39.000,9.69,308.55,6.04,-7.58
2023-08-23T22:06:39.000,6.25,156.92,-5.75,2.45
2023-08-23T22:16:39.000,5.03,153.01,-4.48,2.28
2023-08-23T22:26:39.000,2.60,134.74,-1.83,1.84
2023-08-23T22:36:39.000,1.30,257.63,-0.28,-1.27
2023-08-23T22:46:39.000,0.78,240.37,-0.38,-0.67
2023-08-23T22:56:39.000,0.40,105.31,-0.11,0.39
2023-08-23T23:06:39.000,5.73,142.40,-4.54,3.50
2023-08-23T23:16:39.000,5.54,130.40,-3.59,4.22
2023-08-23T23:26:39.000,1.54,123.41,-0.85,1.29
2023-08-23T23:36:39.000,2.86,62.73,1.31,2.54
2023-08-23T23:46:39.000,4.85,127.67,-2.97,3.84
2023-08-23T23:56:39.000,4.39,141.20,-3.42,2.75
2023-08-24T00:06:39.000,3.70,120.09,-1.85,3.20
2023-08-24T00:16:39.000,0.57,125.09,-0.33,0.46
2023-08-24T00:26:39.000,1.03,257.48,-0.22,-1.01
2023-08-24T00:36:39.000,1.10,339.14,1.02,-0.39
2023-08-24T00:46:39.000,1.57,230.58,-0.99,-1.21
2023-08-24T00:56:39.000,1.48,276.77,0.17,-1.47
2023-08-24T01:06:39.000,0.30,318.13,0.23,-0.20
2023-08-24T01:16:39.000,1.39,290.28,0.48,-1.30
2023-08-24T01:26:39.000,0.39,295.22,0.17,-0.35
2023-08-24T01:36:39.000,1.21,189.15,-1.19,-0.19
2023-08-24T01:46:39.000,2.65,163.01,-2.53,0.77
2023-08-24T01:56:39.000,3.03,141.84,-2.39,1.88
2023-08-24T02:06:39.000,4.40,159.94,-4.13,1.51
2023-08-24T02:16:39.000,3.69,170.63,-3.64,0.60
2023-08-24T02:26:39.000,0.75,189.16,-0.74,-0.12
2023-08-24T02:36:39.000,0.20,84.34,0.02,0.20
2023-08-24T02:46:39.000,2.25,305.46,1.31,-1.83
2023-08-24T02:56:39.000,2.91,310.66,1.90,-2.21
2023-08-24T03:06:39.000,2.37,241.49,-1.13,-2.08
2023-08-24T03:16:39.000,0.65,274.41,0.05,-0.65
2023-08-24T03:26:39.000,0.86,319.08,0.65,-0.56
2023-08-24T03:36:39.000,0.99,303.38,0.54,-0.83
2023-08-24T03:46:39.000,1.40,6.29,1.39,0.15
2023-08-24T03:56:39.000,2.79,8.07,2.76,0.39
2023-08-24T04:06:39.000,3.23,344.32,3.11,-0.87
2023-08-24T04:16:39.000,2.52,323.92,2.03,-1.48
2023-08-24T04:26:39.000,3.23,327.69,2.73,-1.73
2023-08-24T04:36:39.000,3.96,334.94,3.58,-1.68
2023-08-24T04:46:39.000,3.03,333.11,2.70,-1.37
2023-08-24T04:56:39.000,3.39,324.26,2.75,-1.98
2023-08-24T05:06:39.000,5.74,338.99,5.36,-2.06
2023-08-24T05:16:39.000,5.87,317.64,4.34,-3.96
2023-08-24T05:26:39.000,6.52,317.65,4.82,-4.39
2023-08-24T05:36:39.000,5.59,308.08,3.45,-4.40
2023-08-24T05:46:39.000,4.81,327.76,4.07,-2.57
2023-08-24T05:56:39.000,5.80,310.33,3.75,-4.42
2023-08-24T06:06:39.000,1.81,297.00,0.82,-1.62
